"rt","stimulus","response","trial_type","trial_index","time_elapsed","internal_node_id","subject_os","subject_screen_width","subject_screen_height","width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","trial_name","webgazer_data","webgazer_targets","correct_answer","question_text"
"626","
<p class=""webgaze-experiment"" id=""paragraph""><span id=""a_SuperBowl50_2_qa_8""><span id=""a_SuperBowl50_2_qa_11""><span id=""a_SuperBowl50_2_qa_14"">Peyton Manning</span></span></span> became the first quarterback ever to lead <span id=""a_SuperBowl50_2_qa_9""><span id=""a_SuperBowl50_2_qa_10"">two</span></span> different teams to multiple Super Bowls. He is also the oldest quarterback ever to play in a Super Bowl at age <span id=""a_SuperBowl50_2_qa_0""><span id=""a_SuperBowl50_2_qa_15"">39</span></span>. The past record was held by <span id=""a_SuperBowl50_2_qa_1""><span id=""a_SuperBowl50_2_qa_6""><span id=""a_SuperBowl50_2_qa_12""><span id=""a_SuperBowl50_2_qa_16"">John Elway</span></span></span></span>, who led the <span id=""a_SuperBowl50_2_qa_4""><span id=""a_SuperBowl50_2_qa_5"">Broncos</span></span> to victory in <span id=""a_SuperBowl50_2_qa_13"">Super Bowl XXXIII</span> at age <span id=""a_SuperBowl50_2_qa_2""><span id=""a_SuperBowl50_2_qa_7"">38</span></span> and is currently Denver's <span id=""a_SuperBowl50_2_qa_3"">Executive Vice President of Football Operations and General Manager</span>.</p>"," ","html-keyboard-response","10","49681","0.0-10.0","Win32","1280","720","","","","","","","","","","","","a_SuperBowl50_2","[]","{""#paragraph"":{""x"":50,""y"":136.5,""width"":1180,""height"":472,""top"":136.5,""right"":1230,""bottom"":608.5,""left"":50},""#a_SuperBowl50_2_qa_0"":{""x"":551.0499877929688,""y"":320,""width"":27.433334350585938,""height"":33,""top"":320,""right"":578.4833221435547,""bottom"":353,""left"":551.0499877929688},""#a_SuperBowl50_2_qa_1"":{""x"":70,""y"":320,""width"":1065.9000244140625,""height"":105,""top"":320,""right"":1135.9000244140625,""bottom"":425,""left"":70},""#a_SuperBowl50_2_qa_2"":{""x"":1118.199951171875,""y"":392,""width"":27.433334350585938,""height"":33,""top"":392,""right"":1145.633285522461,""bottom"":425,""left"":1118.199951171875},""#a_SuperBowl50_2_qa_3"":{""x"":70,""y"":464,""width"":1108.933349609375,""height"":105,""top"":464,""right"":1178.933349609375,""bottom"":569,""left"":70},""#a_SuperBowl50_2_qa_4"":{""x"":383.23333740234375,""y"":392,""width"":91.83332824707031,""height"":33,""top"":392,""right"":475.06666564941406,""bottom"":425,""left"":383.23333740234375},""#a_SuperBowl50_2_qa_5"":{""x"":383.23333740234375,""y"":392,""width"":91.83332824707031,""height"":33,""top"":392,""right"":475.06666564941406,""bottom"":425,""left"":383.23333740234375},""#a_SuperBowl50_2_qa_6"":{""x"":70,""y"":320,""width"":1065.9000244140625,""height"":105,""top"":320,""right"":1135.9000244140625,""bottom"":425,""left"":70},""#a_SuperBowl50_2_qa_7"":{""x"":1118.199951171875,""y"":392,""width"":27.433334350585938,""height"":33,""top"":392,""right"":1145.633285522461,""bottom"":425,""left"":1118.199951171875},""#a_SuperBowl50_2_qa_8"":{""x"":70,""y"":176,""width"":207.03334045410156,""height"":33,""top"":176,""right"":277.03334045410156,""bottom"":209,""left"":70},""#a_SuperBowl50_2_qa_9"":{""x"":952.13330078125,""y"":176,""width"":41.58332824707031,""height"":33,""top"":176,""right"":993.7166290283203,""bottom"":209,""left"":952.13330078125},""#a_SuperBowl50_2_qa_10"":{""x"":952.13330078125,""y"":176,""width"":41.58332824707031,""height"":33,""top"":176,""right"":993.7166290283203,""bottom"":209,""left"":952.13330078125},""#a_SuperBowl50_2_qa_11"":{""x"":70,""y"":176,""width"":207.03334045410156,""height"":33,""top"":176,""right"":277.03334045410156,""bottom"":209,""left"":70},""#a_SuperBowl50_2_qa_12"":{""x"":70,""y"":320,""width"":1065.9000244140625,""height"":105,""top"":320,""right"":1135.9000244140625,""bottom"":425,""left"":70},""#a_SuperBowl50_2_qa_13"":{""x"":718.13330078125,""y"":392,""width"":244.63333129882812,""height"":33,""top"":392,""right"":962.7666320800781,""bottom"":425,""left"":718.13330078125},""#a_SuperBowl50_2_qa_14"":{""x"":70,""y"":176,""width"":207.03334045410156,""height"":33,""top"":176,""right"":277.03334045410156,""bottom"":209,""left"":70},""#a_SuperBowl50_2_qa_15"":{""x"":551.0499877929688,""y"":320,""width"":27.433334350585938,""height"":33,""top"":320,""right"":578.4833221435547,""bottom"":353,""left"":551.0499877929688},""#a_SuperBowl50_2_qa_16"":{""x"":70,""y"":320,""width"":1065.9000244140625,""height"":105,""top"":320,""right"":1135.9000244140625,""bottom"":425,""left"":70}}","",""
"958","","{""Q0"":""1""}","survey-text","11","50642","0.0-11.0","Win32","1280","720","","","","","","","","","","","","a_SuperBowl50_2_qa_7","[]","{""#question"":{""x"":208.8000030517578,""y"":287.70001220703125,""width"":862.4000244140625,""height"":112,""top"":287.70001220703125,""right"":1071.2000274658203,""bottom"":399.70001220703125,""left"":208.8000030517578}}","38","How old was Elway during his Super Bowl XXXIII win?"
"615","
<p class=""webgaze-experiment"" id=""paragraph"">The costume collection is the most comprehensive in Britain, containing <span id=""a_VictoriaandAlbertMuseum_2_qa_0"">over 14,000</span> outfits plus accessories, mainly dating from 1600 to the present. Costume sketches, design notebooks, and other works on paper are typically held by the <span id=""a_VictoriaandAlbertMuseum_2_qa_1"">Word and Image</span> department. <span id=""a_VictoriaandAlbertMuseum_2_qa_2"">Because everyday clothing from previous eras has not generally survived</span>, the collection is dominated by fashionable clothes made for special occasions. One of the first significant gifts of costume came in <span id=""a_VictoriaandAlbertMuseum_2_qa_3"">1913</span> when the V&A received the Talbot Hughes collection containing 1,442 costumes and items as a gift from <span id=""a_VictoriaandAlbertMuseum_2_qa_4"">Harrods</span> following its display at the nearby department store.</p>"," ","html-keyboard-response","12","51260","0.0-12.0","Win32","1280","720","","","","","","","","","","","","a_VictoriaandAlbertMuseum_2","[]","{""#paragraph"":{""x"":50,""y"":28.5,""width"":1180,""height"":688,""top"":28.5,""right"":1230,""bottom"":716.5,""left"":50},""#a_VictoriaandAlbertMuseum_2_qa_0"":{""x"":70,""y"":68,""width"":1107.699951171875,""height"":105,""top"":68,""right"":1177.699951171875,""bottom"":173,""left"":70},""#a_VictoriaandAlbertMuseum_2_qa_1"":{""x"":276.1000061035156,""y"":284,""width"":235.06666564941406,""height"":33,""top"":284,""right"":511.1666717529297,""bottom"":317,""left"":276.1000061035156},""#a_VictoriaandAlbertMuseum_2_qa_2"":{""x"":70,""y"":284,""width"":1075.0333251953125,""height"":105,""top"":284,""right"":1145.0333251953125,""bottom"":389,""left"":70},""#a_VictoriaandAlbertMuseum_2_qa_3"":{""x"":473.4666748046875,""y"":500,""width"":54.866668701171875,""height"":33,""top"":500,""right"":528.3333435058594,""bottom"":533,""left"":473.4666748046875},""#a_VictoriaandAlbertMuseum_2_qa_4"":{""x"":1007.9666748046875,""y"":572,""width"":91.2166748046875,""height"":33,""top"":572,""right"":1099.183349609375,""bottom"":605,""left"":1007.9666748046875}}","",""
"1821","","{""Q0"":""1""}","survey-text","13","53083","0.0-13.0","Win32","1280","720","","","","","","","","","","","","q_after_a_VictoriaandAlbertMuseum_2_qa_1","[]","{""#question"":{""x"":86.60000610351562,""y"":287.70001220703125,""width"":1106.800048828125,""height"":112,""top"":287.70001220703125,""right"":1193.4000549316406,""bottom"":399.70001220703125,""left"":86.60000610351562}}","Word and Image","Which department houses the works on paper of the costume collection?"
"792","
<p class=""webgaze-experiment"" id=""paragraph"">In 2000, ABC launched a web-based promotional campaign focused around its <span id=""a_AmericanBroadcastingCompany_0_qa_0"">circle logo</span>, also called ""<span id=""a_AmericanBroadcastingCompany_0_qa_3"">the dot</span>"", in which comic book character Little Dot prompted visitors to ""download the dot"", a program which would cause the ABC logo to fly around the screen and settle in the bottom-right corner. The network hired the <span id=""a_AmericanBroadcastingCompany_0_qa_1"">Troika Design Group</span> to design and produce its 2001–02 identity, which continued using the <span id=""a_AmericanBroadcastingCompany_0_qa_2"">black-and-yellow</span> coloring of the logo and featured dots and stripes in various promotional and identification spots.</p>"," ","html-keyboard-response","14","53876","0.0-14.0","Win32","1280","720","","","","","","","","","","","","a_AmericanBroadcastingCompany_0","[]","{""#paragraph"":{""x"":50,""y"":64.5,""width"":1180,""height"":616,""top"":64.5,""right"":1230,""bottom"":680.5,""left"":50},""#a_AmericanBroadcastingCompany_0_qa_0"":{""x"":70,""y"":176,""width"":137.63333129882812,""height"":33,""top"":176,""right"":207.63333129882812,""bottom"":209,""left"":70},""#a_AmericanBroadcastingCompany_0_qa_1"":{""x"":424.08331298828125,""y"":392,""width"":279.20001220703125,""height"":33,""top"":392,""right"":703.2833251953125,""bottom"":425,""left"":424.08331298828125},""#a_AmericanBroadcastingCompany_0_qa_2"":{""x"":717.2333374023438,""y"":464,""width"":187.0333251953125,""height"":33,""top"":464,""right"":904.2666625976562,""bottom"":497,""left"":717.2333374023438},""#a_AmericanBroadcastingCompany_0_qa_3"":{""x"":427.51666259765625,""y"":176,""width"":105.65000915527344,""height"":33,""top"":176,""right"":533.1666717529297,""bottom"":209,""left"":427.51666259765625}}","",""
"1727","","{""Q0"":""1""}","survey-text","15","55607","0.0-15.0","Win32","1280","720","","","","","","","","","","","","q_after_a_AmericanBroadcastingCompany_0_qa_0","[]","{""#question"":{""x"":121.26666259765625,""y"":287.70001220703125,""width"":1037.449951171875,""height"":112,""top"":287.70001220703125,""right"":1158.7166137695312,""bottom"":399.70001220703125,""left"":121.26666259765625}}","circle logo","In 2000, ABC started an internet based campaign focused on what?"
"1175","
<p class=""webgaze-experiment"" id=""paragraph"">Even before Washington returned, Dinwiddie had sent a company of <span id=""a_FrenchandIndianWar_2_qa_0"">40</span> men under William Trent to that point, where in the early months of <span id=""a_FrenchandIndianWar_2_qa_1"">1754</span> they began construction of a small stockaded fort. Governor Duquesne sent additional French forces under Claude-Pierre Pecaudy de Contrecœur to relieve Saint-Pierre during the same period, and Contrecœur led 500 men south from Fort Venango on April 5, 1754. When these forces arrived at the fort on April 16, Contrecœur generously allowed Trent's small company to withdraw. He purchased their construction tools to continue building what became <span id=""a_FrenchandIndianWar_2_qa_2"">Fort Duquesne</span>.</p>"," ","html-keyboard-response","16","56785","0.0-16.0","Win32","1280","720","","","","","","","","","","","","a_FrenchandIndianWar_2","[]","{""#paragraph"":{""x"":50,""y"":28.5,""width"":1180,""height"":688,""top"":28.5,""right"":1230,""bottom"":716.5,""left"":50},""#a_FrenchandIndianWar_2_qa_0"":{""x"":1089.9000244140625,""y"":68,""width"":27.433334350585938,""height"":33,""top"":68,""right"":1117.3333587646484,""bottom"":101,""left"":1089.9000244140625},""#a_FrenchandIndianWar_2_qa_1"":{""x"":1077.699951171875,""y"":140,""width"":54.866668701171875,""height"":33,""top"":140,""right"":1132.5666198730469,""bottom"":173,""left"":1077.699951171875},""#a_FrenchandIndianWar_2_qa_2"":{""x"":189.93333435058594,""y"":644,""width"":191.06666564941406,""height"":33,""top"":644,""right"":381,""bottom"":677,""left"":189.93333435058594}}","",""
"1263","","{""Q0"":""1""}","survey-text","17","58051","0.0-17.0","Win32","1280","720","","","","","","","","","","","","q_after_a_FrenchandIndianWar_2_qa_1","[]","{""#question"":{""x"":192.31666564941406,""y"":287.70001220703125,""width"":895.36669921875,""height"":112,""top"":287.70001220703125,""right"":1087.683364868164,""bottom"":399.70001220703125,""left"":192.31666564941406}}","1754","When did British begin to build fort under William Trent?"
"810","
<p class=""webgaze-experiment"" id=""paragraph"">Chloroplasts have their own DNA, often abbreviated as <span id=""a_Chloroplast_2_qa_0"">ctDNA, or cpDNA</span>. It is also known as <span id=""a_Chloroplast_2_qa_1"">the plastome</span>. Its existence was first proved in <span id=""a_Chloroplast_2_qa_2"">1962</span>, and first sequenced in <span id=""a_Chloroplast_2_qa_3"">1986</span>—when <span id=""a_Chloroplast_2_qa_4"">two Japanese research teams</span> sequenced the chloroplast DNA of liverwort and tobacco. Since then, hundreds of chloroplast DNAs from various species have been sequenced, but they're mostly those of land plants and green algae—glaucophytes, red algae, and other algal groups are extremely underrepresented, potentially introducing some bias in views of ""typical"" chloroplast DNA structure and content.</p>"," ","html-keyboard-response","18","58862","0.0-18.0","Win32","1280","720","","","","","","","","","","","","a_Chloroplast_2","[]","{""#paragraph"":{""x"":50,""y"":64.5,""width"":1180,""height"":616,""top"":64.5,""right"":1230,""bottom"":680.5,""left"":50},""#a_Chloroplast_2_qa_0"":{""x"":888.8499755859375,""y"":104,""width"":240.5,""height"":33,""top"":104,""right"":1129.3499755859375,""bottom"":137,""left"":888.8499755859375},""#a_Chloroplast_2_qa_1"":{""x"":357.54998779296875,""y"":176,""width"":172.18333435058594,""height"":33,""top"":176,""right"":529.7333221435547,""bottom"":209,""left"":357.54998779296875},""#a_Chloroplast_2_qa_2"":{""x"":1073.800048828125,""y"":176,""width"":54.866668701171875,""height"":33,""top"":176,""right"":1128.6667175292969,""bottom"":209,""left"":1073.800048828125},""#a_Chloroplast_2_qa_3"":{""x"":350.6000061035156,""y"":248,""width"":54.86665344238281,""height"":33,""top"":248,""right"":405.46665954589844,""bottom"":281,""left"":350.6000061035156},""#a_Chloroplast_2_qa_4"":{""x"":522.2166748046875,""y"":248,""width"":402.79998779296875,""height"":33,""top"":248,""right"":925.0166625976562,""bottom"":281,""left"":522.2166748046875}}","",""
"2055","","{""Q0"":""1""}","survey-text","19","60920","0.0-19.0","Win32","1280","720","","","","","","","","","","","","q_after_a_Chloroplast_2_qa_3","[]","{""#question"":{""x"":208.8000030517578,""y"":287.70001220703125,""width"":862.4000244140625,""height"":112,""top"":287.70001220703125,""right"":1071.2000274658203,""bottom"":399.70001220703125,""left"":208.8000030517578}}","1986","When was the first plastome sequenced?"
"1049","
<p class=""webgaze-experiment"" id=""paragraph"">Ranging from about 1 millimeter (0.039 in) to 1.5 meters (4.9 ft) in size, ctenophores are the largest non-colonial animals that use <span id=""a_Ctenophora_2_qa_0"">cilia</span> (""hairs"") as their main <span id=""a_Ctenophora_2_qa_1"">method of locomotion</span>. Most species have eight strips, called comb rows, that run the length of their bodies and bear comb-like bands of cilia, called ""<span id=""a_Ctenophora_2_qa_2"">ctenes</span>,"" stacked along the comb rows so that when the cilia beat, those of each comb touch the comb below. The name ""ctenophora"" means ""<span id=""a_Ctenophora_2_qa_3"">comb-bearing</span>"", from the Greek κτείς (stem-form κτεν-) meaning ""comb"" and the Greek suffix -φορος meaning ""carrying"".</p>"," ","html-keyboard-response","20","61971","0.0-20.0","Win32","1280","720","","","","","","","","","","","","a_Ctenophora_2","[]","{""#paragraph"":{""x"":50,""y"":64.5,""width"":1180,""height"":616,""top"":64.5,""right"":1230,""bottom"":680.5,""left"":50},""#a_Ctenophora_2_qa_0"":{""x"":920.36669921875,""y"":176,""width"":43.0333251953125,""height"":33,""top"":176,""right"":963.4000244140625,""bottom"":209,""left"":920.36669921875},""#a_Ctenophora_2_qa_1"":{""x"":241.43333435058594,""y"":248,""width"":299.8999938964844,""height"":33,""top"":248,""right"":541.3333282470703,""bottom"":281,""left"":241.43333435058594},""#a_Ctenophora_2_qa_2"":{""x"":256.41668701171875,""y"":392,""width"":73.16665649414062,""height"":33,""top"":392,""right"":329.5833435058594,""bottom"":425,""left"":256.41668701171875},""#a_Ctenophora_2_qa_3"":{""x"":185.98333740234375,""y"":536,""width"":155.68333435058594,""height"":33,""top"":536,""right"":341.6666717529297,""bottom"":569,""left"":185.98333740234375}}","",""
"2117","","{""Q0"":""1""}","survey-text","21","64092","0.0-21.0","Win32","1280","720","","","","","","","","","","","","q_after_a_Ctenophora_2_qa_1","[]","{""#question"":{""x"":208.8000030517578,""y"":287.70001220703125,""width"":862.4000244140625,""height"":112,""top"":287.70001220703125,""right"":1071.2000274658203,""bottom"":399.70001220703125,""left"":208.8000030517578}}","method of locomotion","What are cilia used for?"
"1246","
                  <div class=""left-align"">
                    <img src=""https://designguide.ku.dk/download/co-branding/ku_logo_uk_v.png"" alt=""KU Logo"" class=""ku-logo"">
                    <h1>Thank you for participating!</h1>
                    <h4>Please click the button and close the tab/window to complete.</h4>
                    <h2>Eye tracking experiment for natural language processing</h2>
                    <p>You can read more about the project here: <a href=""https://cst.ku.dk/english/projects/low-cost-eye-tracking-corpus-for-explainable-natural-language-processing/"">https://cst.ku.dk/english/projects/low-cost-eye-tracking-corpus-for-explainable-natural-language-processing/</a></p>
                    <p>For questions & feedback about the experiment:</p>
                    <ul>Ribeiro, Tiago - Research Assistant - <a href = ""mailto: tiri@di.ku.dk"">tiri@di.ku.dk</a></ul>
                    <p>Project Leaders:</p>
                    <ul>Søgaard, Anders - Professor - <a href = ""mailto: soegaard@di.ku.dk"">soegaard@di.ku.dk</a></ul>
                    <ul>Hollenstein, Nora - Assistant Professor - <a href = ""mailto: nora.hollenstein@hum.ku.dk"">nora.hollenstein@hum.ku.dk</a></ul>
                  </div>
                  ","0","html-button-response","22","65340","0.0-22.0","Win32","1280","720","","","","","","","","","","","","","","","",""
"885","<p>Done!</p><p>If you'd like to download a copy of the data to explore, click the format you'd like below</p>","0","html-button-response","23","66226","0.0-23.0","Win32","1280","720","","","","","","","","","","","","","","","",""
