"rt","stimulus","response","trial_type","trial_index","time_elapsed","internal_node_id","subject_os","subject_screen_width","subject_screen_height","width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","trial_name","webgazer_data","webgazer_targets","correct_answer","question_text"
"408","
<p class=""webgaze-experiment"" id=""paragraph""><span id=""a_Apolloprogram_2_qa_1"">Grissom, White, and Chaffee</span> decided to name their flight Apollo 1 as a motivational focus on the first manned flight. They trained and conducted tests of their spacecraft at <span id=""a_Apolloprogram_2_qa_3"">North American</span>, and in the <span id=""a_Apolloprogram_2_qa_0"">altitude chamber</span> at the Kennedy Space Center. A ""plugs-out"" test was planned for January, which would simulate a <span id=""a_Apolloprogram_2_qa_2"">launch countdown</span> on LC-34 with the spacecraft transferring from pad-supplied to internal power. If successful, this would be followed by a more rigorous countdown simulation test closer to the February 21 launch, with both spacecraft and launch vehicle fueled.</p>"," ","html-keyboard-response","10","9648","0.0-10.0","Win32","1280","720","","","","","","","","","","","","a_Apolloprogram_2","[]","{""#paragraph"":{""x"":50,""y"":64.5,""width"":1180,""height"":616,""top"":64.5,""right"":1230,""bottom"":680.5,""left"":50},""#a_Apolloprogram_2_qa_0"":{""x"":926.88330078125,""y"":248,""width"":216.43333435058594,""height"":33,""top"":248,""right"":1143.316635131836,""bottom"":281,""left"":926.88330078125},""#a_Apolloprogram_2_qa_1"":{""x"":70,""y"":104,""width"":392.98333740234375,""height"":33,""top"":104,""right"":462.98333740234375,""bottom"":137,""left"":70},""#a_Apolloprogram_2_qa_2"":{""x"":341.3999938964844,""y"":392,""width"":232.6333465576172,""height"":33,""top"":392,""right"":574.0333404541016,""bottom"":425,""left"":341.3999938964844},""#a_Apolloprogram_2_qa_3"":{""x"":492.33331298828125,""y"":248,""width"":203.13333129882812,""height"":33,""top"":248,""right"":695.4666442871094,""bottom"":281,""left"":492.33331298828125}}","",""
"523","","{""Q0"":""1""}","survey-text","11","10172","0.0-11.0","Win32","1280","720","","","","","","","","","","","","a_Apolloprogram_2_qa_1","[]","{""#question"":{""x"":79.10000610351562,""y"":287.70001220703125,""width"":1121.7833251953125,""height"":112,""top"":287.70001220703125,""right"":1200.8833312988281,""bottom"":399.70001220703125,""left"":79.10000610351562}}","Grissom, White, and Chaffee","Who was the main crew of Apollo 1, of which they named themselves?"
"372","
<p class=""webgaze-experiment"" id=""paragraph"">In Tibetan Buddhism the teachers of Dharma in Tibet are most commonly called a <span id=""a_Teacher_4_qa_0"">Lama</span>. A Lama who has through <span id=""a_Teacher_4_qa_4"">phowa and siddhi</span> consciously determined to <span id=""a_Teacher_4_qa_1"">be reborn</span>, often <span id=""a_Teacher_4_qa_3"">many times</span>, in order to continue their Bodhisattva vow is called a <span id=""a_Teacher_4_qa_2"">Tulku</span>.</p>"," ","html-keyboard-response","12","10546","0.0-12.0","Win32","1280","720","","","","","","","","","","","","a_Teacher_4","[]","{""#paragraph"":{""x"":50,""y"":208.5,""width"":1180,""height"":328,""top"":208.5,""right"":1230,""bottom"":536.5,""left"":50},""#a_Teacher_4_qa_0"":{""x"":210.93333435058594,""y"":320,""width"":61.41667175292969,""height"":33,""top"":320,""right"":272.3500061035156,""bottom"":353,""left"":210.93333435058594},""#a_Teacher_4_qa_1"":{""x"":286.6333312988281,""y"":392,""width"":136.35000610351562,""height"":33,""top"":392,""right"":422.98333740234375,""bottom"":425,""left"":286.6333312988281},""#a_Teacher_4_qa_2"":{""x"":499.73333740234375,""y"":464,""width"":61.33332824707031,""height"":33,""top"":464,""right"":561.0666656494141,""bottom"":497,""left"":499.73333740234375},""#a_Teacher_4_qa_3"":{""x"":550.9166870117188,""y"":392,""width"":155.26666259765625,""height"":33,""top"":392,""right"":706.183349609375,""bottom"":425,""left"":550.9166870117188},""#a_Teacher_4_qa_4"":{""x"":719.86669921875,""y"":320,""width"":248.61666870117188,""height"":33,""top"":320,""right"":968.4833679199219,""bottom"":353,""left"":719.86669921875}}","",""
"672","","{""Q0"":""1""}","survey-text","13","11220","0.0-13.0","Win32","1280","720","","","","","","","","","","","","q_after_a_Teacher_4_qa_4","[]","{""#question"":{""x"":208.8000030517578,""y"":287.70001220703125,""width"":862.4000244140625,""height"":112,""top"":287.70001220703125,""right"":1071.2000274658203,""bottom"":399.70001220703125,""left"":208.8000030517578}}","phowa and siddhi","What helped the Lama determine to be reborn?"
"366","
<p class=""webgaze-experiment"" id=""paragraph"">Undergraduate admission to Harvard is characterized by the Carnegie Foundation as ""more selective, lower transfer-in"". Harvard College accepted <span id=""a_HarvardUniversity_3_qa_0"">5.3%</span> of applicants for the class of 2019, a record low and the second lowest acceptance rate among all national universities. Harvard College ended its early admissions program in <span id=""a_HarvardUniversity_3_qa_1"">2007</span> as the program was <span id=""a_HarvardUniversity_3_qa_2"">believed to disadvantage low-income and under-represented minority applicants</span> applying to selective universities, yet for the class of <span id=""a_HarvardUniversity_3_qa_3"">2016</span> an Early Action program was reintroduced.</p>"," ","html-keyboard-response","14","11588","0.0-14.0","Win32","1280","720","","","","","","","","","","","","a_HarvardUniversity_3","[]","{""#paragraph"":{""x"":50,""y"":64.5,""width"":1180,""height"":616,""top"":64.5,""right"":1230,""bottom"":680.5,""left"":50},""#a_HarvardUniversity_3_qa_0"":{""x"":985.9666748046875,""y"":176,""width"":53.566680908203125,""height"":33,""top"":176,""right"":1039.5333557128906,""bottom"":209,""left"":985.9666748046875},""#a_HarvardUniversity_3_qa_1"":{""x"":407.6333312988281,""y"":392,""width"":54.866668701171875,""height"":33,""top"":392,""right"":462.5,""bottom"":425,""left"":407.6333312988281},""#a_HarvardUniversity_3_qa_2"":{""x"":70,""y"":392,""width"":1078.9000244140625,""height"":105,""top"":392,""right"":1148.9000244140625,""bottom"":497,""left"":70},""#a_HarvardUniversity_3_qa_3"":{""x"":570.816650390625,""y"":536,""width"":54.866668701171875,""height"":33,""top"":536,""right"":625.6833190917969,""bottom"":569,""left"":570.816650390625}}","",""
"610","","{""Q0"":""1""}","survey-text","15","12199","0.0-15.0","Win32","1280","720","","","","","","","","","","","","q_after_a_HarvardUniversity_3_qa_3","[]","{""#question"":{""x"":185.35000610351562,""y"":287.70001220703125,""width"":909.2999877929688,""height"":112,""top"":287.70001220703125,""right"":1094.6499938964844,""bottom"":399.70001220703125,""left"":185.35000610351562}}","2016","In what year was an early admission program reintroduced?"
"803","
<p class=""webgaze-experiment"" id=""paragraph"">where  is the relevant cross-sectional area for the volume for which the stress-tensor is being calculated. This <span id=""a_Force_4_qa_3"">formalism</span> includes <span id=""a_Force_4_qa_1""><span id=""a_Force_4_qa_2"">pressure terms</span></span> associated with forces that act normal to the cross-sectional area (the matrix diagonals of the tensor) as well as shear terms associated with forces that act parallel to the cross-sectional area (the off-diagonal elements). The <span id=""a_Force_4_qa_0"">stress tensor</span> accounts for forces that cause all strains (deformations) including also tensile stresses and compressions.:133–134:38-1–38-11</p>"," ","html-keyboard-response","16","13004","0.0-16.0","Win32","1280","720","","","","","","","","","","","","a_Force_4","[]","{""#paragraph"":{""x"":50,""y"":100.5,""width"":1180,""height"":544,""top"":100.5,""right"":1230,""bottom"":644.5,""left"":50},""#a_Force_4_qa_0"":{""x"":70,""y"":428,""width"":1106.36669921875,""height"":105,""top"":428,""right"":1176.36669921875,""bottom"":533,""left"":70},""#a_Force_4_qa_1"":{""x"":885.7000122070312,""y"":212,""width"":195.60000610351562,""height"":33,""top"":212,""right"":1081.3000183105469,""bottom"":245,""left"":885.7000122070312},""#a_Force_4_qa_2"":{""x"":885.7000122070312,""y"":212,""width"":195.60000610351562,""height"":33,""top"":212,""right"":1081.3000183105469,""bottom"":245,""left"":885.7000122070312},""#a_Force_4_qa_3"":{""x"":616.9166870117188,""y"":212,""width"":113.64999389648438,""height"":33,""top"":212,""right"":730.5666809082031,""bottom"":245,""left"":616.9166870117188}}","",""
"582","","{""Q0"":""1""}","survey-text","17","13589","0.0-17.0","Win32","1280","720","","","","","","","","","","","","q_after_a_Force_4_qa_0","[]","{""#question"":{""x"":208.8000030517578,""y"":287.70001220703125,""width"":862.4000244140625,""height"":112,""top"":287.70001220703125,""right"":1071.2000274658203,""bottom"":399.70001220703125,""left"":208.8000030517578}}","stress tensor","What causes strain in structures?"
"909","
<p class=""webgaze-experiment"" id=""paragraph"">The needs of <span id=""a_Amazonrainforest_2_qa_0"">soy</span> farmers have been used to justify many of the controversial transportation projects that are currently developing in the Amazon. The first two highways successfully opened up the rainforest and led to <span id=""a_Amazonrainforest_2_qa_1"">increased settlement and deforestation</span>. The mean annual deforestation rate from 2000 to 2005 (22,392 km2 or <span id=""a_Amazonrainforest_2_qa_2"">8,646 sq mi</span> per year) was <span id=""a_Amazonrainforest_2_qa_4"">18%</span> higher than in the previous five years (19,018 km2 or 7,343 sq mi per year). Although deforestation has <span id=""a_Amazonrainforest_2_qa_3"">declined significantly</span> in the Brazilian Amazon between 2004 and 2014, there has been an increase to the present day.</p>"," ","html-keyboard-response","18","14500","0.0-18.0","Win32","1280","720","","","","","","","","","","","","a_Amazonrainforest_2","[]","{""#paragraph"":{""x"":50,""y"":64.5,""width"":1180,""height"":616,""top"":64.5,""right"":1230,""bottom"":680.5,""left"":50},""#a_Amazonrainforest_2_qa_0"":{""x"":295.41668701171875,""y"":104,""width"":37.883331298828125,""height"":33,""top"":104,""right"":333.3000183105469,""bottom"":137,""left"":295.41668701171875},""#a_Amazonrainforest_2_qa_1"":{""x"":70,""y"":320,""width"":516.5333251953125,""height"":33,""top"":320,""right"":586.5333251953125,""bottom"":353,""left"":70},""#a_Amazonrainforest_2_qa_2"":{""x"":630.566650390625,""y"":392,""width"":177.9499969482422,""height"":33,""top"":392,""right"":808.5166473388672,""bottom"":425,""left"":630.566650390625},""#a_Amazonrainforest_2_qa_3"":{""x"":548.9166870117188,""y"":536,""width"":257.54998779296875,""height"":33,""top"":536,""right"":806.4666748046875,""bottom"":569,""left"":548.9166870117188},""#a_Amazonrainforest_2_qa_4"":{""x"":1070.5333251953125,""y"":392,""width"":47.26666259765625,""height"":33,""top"":392,""right"":1117.7999877929688,""bottom"":425,""left"":1070.5333251953125}}","",""
"875","","{""Q0"":""1""}","survey-text","19","15378","0.0-19.0","Win32","1280","720","","","","","","","","","","","","q_after_a_Amazonrainforest_2_qa_4","[]","{""#question"":{""x"":50,""y"":251.6999969482422,""width"":1180,""height"":184,""top"":251.6999969482422,""right"":1230,""bottom"":435.6999969482422,""left"":50}}","18%","How much higher was the rate of deforestation in 2000, to 2005 compared to 1995 to 2000?"
"544","
<p class=""webgaze-experiment"" id=""paragraph"">Luther's hymns were frequently evoked by particular <span id=""a_MartinLuther_3_qa_0"">events in his life</span> and the unfolding Reformation. This behavior started with his learning of the execution of Johann Esch and Heinrich Voes, the first individuals to be martyred by the Roman Catholic Church <span id=""a_MartinLuther_3_qa_1"">for Lutheran views</span>, prompting Luther to write the hymn ""<span id=""a_MartinLuther_3_qa_2"">Ein neues Lied wir heben an</span>"" (""A new song we raise""), which is generally known in English by <span id=""a_MartinLuther_3_qa_3"">John C. Messenger</span>'s translation by the title and first line ""<span id=""a_MartinLuther_3_qa_4"">Flung to the Heedless Winds</span>"" and sung to the tune Ibstone composed in 1875 by Maria C. Tiddeman.</p>"," ","html-keyboard-response","20","15923","0.0-20.0","Win32","1280","720","","","","","","","","","","","","a_MartinLuther_3","[]","{""#paragraph"":{""x"":50,""y"":64.5,""width"":1180,""height"":616,""top"":64.5,""right"":1230,""bottom"":680.5,""left"":50},""#a_MartinLuther_3_qa_0"":{""x"":840.5,""y"":104,""width"":254.03334045410156,""height"":33,""top"":104,""right"":1094.5333404541016,""bottom"":137,""left"":840.5},""#a_MartinLuther_3_qa_1"":{""x"":674.6500244140625,""y"":320,""width"":258.2166748046875,""height"":33,""top"":320,""right"":932.86669921875,""bottom"":353,""left"":674.6500244140625},""#a_MartinLuther_3_qa_2"":{""x"":384.41668701171875,""y"":392,""width"":438.5,""height"":33,""top"":392,""right"":822.9166870117188,""bottom"":425,""left"":384.41668701171875},""#a_MartinLuther_3_qa_3"":{""x"":783.9166870117188,""y"":464,""width"":256.6666564941406,""height"":33,""top"":464,""right"":1040.5833435058594,""bottom"":497,""left"":783.9166870117188},""#a_MartinLuther_3_qa_4"":{""x"":500.1333312988281,""y"":536,""width"":416.41668701171875,""height"":33,""top"":536,""right"":916.5500183105469,""bottom"":569,""left"":500.1333312988281}}","",""
"713","","{""Q0"":""1""}","survey-text","21","16639","0.0-21.0","Win32","1280","720","","","","","","","","","","","","q_after_a_MartinLuther_3_qa_3","[]","{""#question"":{""x"":208.8000030517578,""y"":287.70001220703125,""width"":862.4000244140625,""height"":112,""top"":287.70001220703125,""right"":1071.2000274658203,""bottom"":399.70001220703125,""left"":208.8000030517578}}","John C. Messenger","Who is the English translator of this hymn?"
"1030","
                  <div class=""left-align"">
                    <img src=""https://designguide.ku.dk/download/co-branding/ku_logo_uk_v.png"" alt=""KU Logo"" class=""ku-logo"">
                    <h1>Thank you for participating!</h1>
                    <h4>Please click the button and close the tab/window to complete.</h4>
                    <h2>Eye tracking experiment for natural language processing</h2>
                    <p>You can read more about the project here: <a href=""https://cst.ku.dk/english/projects/low-cost-eye-tracking-corpus-for-explainable-natural-language-processing/"">https://cst.ku.dk/english/projects/low-cost-eye-tracking-corpus-for-explainable-natural-language-processing/</a></p>
                    <p>For questions & feedback about the experiment:</p>
                    <ul>Ribeiro, Tiago - Research Assistant - <a href = ""mailto: tiri@di.ku.dk"">tiri@di.ku.dk</a></ul>
                    <p>Project Leaders:</p>
                    <ul>Søgaard, Anders - Professor - <a href = ""mailto: soegaard@di.ku.dk"">soegaard@di.ku.dk</a></ul>
                    <ul>Hollenstein, Nora - Assistant Professor - <a href = ""mailto: nora.hollenstein@hum.ku.dk"">nora.hollenstein@hum.ku.dk</a></ul>
                  </div>
                  ","0","html-button-response","22","17671","0.0-22.0","Win32","1280","720","","","","","","","","","","","","","","","",""
"553","<p>Done!</p><p>If you'd like to download a copy of the data to explore, click the format you'd like below</p>","0","html-button-response","23","18225","0.0-23.0","Win32","1280","720","","","","","","","","","","","","","","","",""
