"rt","stimulus","response","trial_type","trial_index","time_elapsed","internal_node_id","subject_os","subject_screen_width","subject_screen_height","width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","trial_name","webgazer_data","webgazer_targets","correct_answer","question_text"
"811","
<p class=""webgaze-experiment"" id=""paragraph"">Durch Fresno verläuft <span id=""a_FresnoCalifornia_3_qa_0"">die California State Route 99</span>. Sie ist die wichtigste Nord-Süd-Autobahn, die die großen Ballungszentren des California Central Valley verbindet. Die State Route 168, der <span id=""a_FresnoCalifornia_3_qa_1"">Sierra Freeway</span>, führt nach Osten in die Stadt Clovis und nach Huntington Lake. Die <span id=""a_FresnoCalifornia_3_qa_2"">State Route 41</span> (Yosemite Freeway/Eisenhower Freeway) führt von Atascadero im Süden nach Fresno und verläuft dann nach Norden nach Yosemite. Die State Route 180 (Kings Canyon Freeway) beginnt im <span id=""a_FresnoCalifornia_3_qa_3"">Westen</span>, führt über Mendota und endet im Kings Canyon Nationalpark in Richtung Reedley.</p>"," ","html-keyboard-response","10","60105","0.0-10.0","Win32","1280","720","","","","","","","","","","","","a_FresnoCalifornia_3","[]","{""#paragraph"":{""x"":50,""y"":64.5,""width"":1180,""height"":616,""top"":64.5,""right"":1230,""bottom"":680.5,""left"":50},""#a_FresnoCalifornia_3_qa_0"":{""x"":394.1499938964844,""y"":104,""width"":416.70001220703125,""height"":33,""top"":104,""right"":810.8500061035156,""bottom"":137,""left"":394.1499938964844},""#a_FresnoCalifornia_3_qa_1"":{""x"":616.566650390625,""y"":248,""width"":190.03334045410156,""height"":33,""top"":248,""right"":806.5999908447266,""bottom"":281,""left"":616.566650390625},""#a_FresnoCalifornia_3_qa_2"":{""x"":732.8333129882812,""y"":320,""width"":212.98333740234375,""height"":33,""top"":320,""right"":945.816650390625,""bottom"":353,""left"":732.8333129882812},""#a_FresnoCalifornia_3_qa_3"":{""x"":493,""y"":536,""width"":83.83332824707031,""height"":33,""top"":536,""right"":576.8333282470703,""bottom"":569,""left"":493}}","",""
"838","","{""Q0"":""1""}","survey-text","11","60946","0.0-11.0","Win32","1280","720","","","","","","","","","","","","a_FresnoCalifornia_3_qa_3","[]","{""#question"":{""x"":141.71665954589844,""y"":287.70001220703125,""width"":996.5499877929688,""height"":112,""top"":287.70001220703125,""right"":1138.2666473388672,""bottom"":399.70001220703125,""left"":141.71665954589844}}","Westen","Aus welcher Richtung verläuft die State Route 180 über Mendota?"
"577","
<p class=""webgaze-experiment"" id=""paragraph"">Wo ist die relevante Querschnittsfläche für das Volumen, für das der Spannungstensor berechnet wird. Dieser <span id=""a_Force_4_qa_3"">Formalismus</span> beinhaltet <span id=""a_Force_4_qa_1""><span id=""a_Force_4_qa_2"">Druckkräfte</span></span>, die mit Kräften verbunden sind, die normal zur Querschnittsfläche wirken (die Matrixdiagonalen des Tensors), sowie Scherkräfte, die mit Kräften verbunden sind, die parallel zur Querschnittsfläche wirken (die nicht-diagonalen Elemente). Der <span id=""a_Force_4_qa_0"">Spannungstensor</span> berücksichtigt Kräfte, die alle Dehnungen (Verformungen) einschließlich der Zugbelastungen und Kompressionen verursachen.:133–134:38-1–38-11</p>"," ","html-keyboard-response","12","61525","0.0-12.0","Win32","1280","720","","","","","","","","","","","","a_Force_4","[]","{""#paragraph"":{""x"":50,""y"":100.5,""width"":1180,""height"":544,""top"":100.5,""right"":1230,""bottom"":644.5,""left"":50},""#a_Force_4_qa_0"":{""x"":141.9499969482422,""y"":500,""width"":196.9499969482422,""height"":33,""top"":500,""right"":338.8999938964844,""bottom"":533,""left"":141.9499969482422},""#a_Force_4_qa_1"":{""x"":953.7166748046875,""y"":212,""width"":131.93333435058594,""height"":33,""top"":212,""right"":1085.6500091552734,""bottom"":245,""left"":953.7166748046875},""#a_Force_4_qa_2"":{""x"":953.7166748046875,""y"":212,""width"":131.93333435058594,""height"":33,""top"":212,""right"":1085.6500091552734,""bottom"":245,""left"":953.7166748046875},""#a_Force_4_qa_3"":{""x"":633.4833374023438,""y"":212,""width"":144.11666870117188,""height"":33,""top"":212,""right"":777.6000061035156,""bottom"":245,""left"":633.4833374023438}}","",""
"985","","{""Q0"":""1""}","survey-text","13","62514","0.0-13.0","Win32","1280","720","","","","","","","","","","","","q_after_a_Force_4_qa_3","[]","{""#question"":{""x"":105.19999694824219,""y"":287.70001220703125,""width"":1069.5833740234375,""height"":112,""top"":287.70001220703125,""right"":1174.7833709716797,""bottom"":399.70001220703125,""left"":105.19999694824219}}","Formalismus","Was beinhaltet Druckkräfte bei der Berechnung der Fläche im Volumen?"
"617","
<p class=""webgaze-experiment"" id=""paragraph"">Umweltschützer zeigen sich besorgt über den Verlust der <span id=""a_Amazonrainforest_3_qa_0"">Biodiversität</span>, die sich <span id=""a_Amazonrainforest_3_qa_1"">aus der Zerstörung des Waldes</span> ergeben wird, und auch <span id=""a_Amazonrainforest_3_qa_2"">über die Freisetzung des in der Vegetation enthaltenen Kohlenstoffs</span>, der die globale Erwärmung beschleunigen könnte. Die immergrünen Wälder des Amazonasgebietes machen etwa 10% der weltweiten terrestrischen Primärproduktion und <span id=""a_Amazonrainforest_3_qa_3"">10%</span> der Kohlenstoffspeicher der Ökosysteme aus - dies entspricht einer Menge von <span id=""a_Amazonrainforest_3_qa_4"">1,1 × 1011 Tonnen Kohlenstoff</span>. Schätzungen zufolge haben die Wälder des Amazonas zwischen 1975 und 1996 0,62 ± 0,37 Tonnen Kohlenstoff pro Hektar und Jahr angesammelt.</p>"," ","html-keyboard-response","14","63133","0.0-14.0","Win32","1280","720","","","","","","","","","","","","a_Amazonrainforest_3","[]","{""#paragraph"":{""x"":50,""y"":28.5,""width"":1180,""height"":688,""top"":28.5,""right"":1230,""bottom"":716.5,""left"":50},""#a_Amazonrainforest_3_qa_0"":{""x"":914.88330078125,""y"":68,""width"":139.9666748046875,""height"":33,""top"":68,""right"":1054.8499755859375,""bottom"":101,""left"":914.88330078125},""#a_Amazonrainforest_3_qa_1"":{""x"":70,""y"":140,""width"":446.8999938964844,""height"":33,""top"":140,""right"":516.8999938964844,""bottom"":173,""left"":70},""#a_Amazonrainforest_3_qa_2"":{""x"":70,""y"":140,""width"":1127.86669921875,""height"":105,""top"":140,""right"":1197.86669921875,""bottom"":245,""left"":70},""#a_Amazonrainforest_3_qa_3"":{""x"":950.8333129882812,""y"":356,""width"":47.26667785644531,""height"":33,""top"":356,""right"":998.0999908447266,""bottom"":389,""left"":950.8333129882812},""#a_Amazonrainforest_3_qa_4"":{""x"":70,""y"":428,""width"":1127.550048828125,""height"":105,""top"":428,""right"":1197.550048828125,""bottom"":533,""left"":70}}","",""
"1493","","{""Q0"":""1""}","survey-text","15","64629","0.0-15.0","Win32","1280","720","","","","","","","","","","","","q_after_a_Amazonrainforest_3_qa_0","[]","{""#question"":{""x"":50,""y"":251.6999969482422,""width"":1180,""height"":184,""top"":251.6999969482422,""right"":1230,""bottom"":435.6999969482422,""left"":50}}","Biodiversität","Was wird laut Befürchtungen der Umweltschützer im Amazonaswald verloren gehen?"
"1303","
<p class=""webgaze-experiment"" id=""paragraph"">Manche der ältesten Schulen in Südafrika sind kirchliche Privatschulen, die von Missionaren im frühen <span id=""a_Privateschool_2_qa_4"">neunzehnten</span> Jahrhundert gegründet wurden. Seitdem ist der Privatsektor stetig gewachsen. Nach Abschaffung der Apartheid haben sich die Gesetze, die private Bildung in Südafrika regeln, drastisch geändert. Der <span id=""a_Privateschool_2_qa_0"">South African Schools Act</span> von <span id=""a_Privateschool_2_qa_1"">1996</span> erkannte zwei Schulkategorien an: „öffentliche“ (staatlich kontrollierte) und „<span id=""a_Privateschool_2_qa_2"">unabhängige</span>“ (welche <span id=""a_Privateschool_2_qa_3"">traditionelle private</span> Schulen, die unter privater Verwaltung stehen, beinhalten[Erklärung nötig].)</p>"," ","html-keyboard-response","16","65932","0.0-16.0","Win32","1280","720","","","","","","","","","","","","a_Privateschool_2","[]","{""#paragraph"":{""x"":50,""y"":100.5,""width"":1180,""height"":544,""top"":100.5,""right"":1230,""bottom"":644.5,""left"":50},""#a_Privateschool_2_qa_0"":{""x"":70,""y"":428,""width"":358.95001220703125,""height"":33,""top"":428,""right"":428.95001220703125,""bottom"":461,""left"":70},""#a_Privateschool_2_qa_1"":{""x"":532.5499877929688,""y"":428,""width"":54.866668701171875,""height"":33,""top"":428,""right"":587.4166564941406,""bottom"":461,""left"":532.5499877929688},""#a_Privateschool_2_qa_2"":{""x"":632.0333251953125,""y"":500,""width"":145.8333282470703,""height"":33,""top"":500,""right"":777.8666534423828,""bottom"":533,""left"":632.0333251953125},""#a_Privateschool_2_qa_3"":{""x"":933.63330078125,""y"":500,""width"":244.4666748046875,""height"":33,""top"":500,""right"":1178.0999755859375,""bottom"":533,""left"":933.63330078125},""#a_Privateschool_2_qa_4"":{""x"":404.58331298828125,""y"":212,""width"":148.5500030517578,""height"":33,""top"":212,""right"":553.1333160400391,""bottom"":245,""left"":404.58331298828125}}","",""
"1623","","{""Q0"":""1""}","survey-text","17","67557","0.0-17.0","Win32","1280","720","","","","","","","","","","","","q_after_a_Privateschool_2_qa_4","[]","{""#question"":{""x"":50,""y"":251.6999969482422,""width"":1180,""height"":184,""top"":251.6999969482422,""right"":1230,""bottom"":435.6999969482422,""left"":50}}","neunzehnten","In welchem Jahrhundert gründeten Missionare namhafte kirchliche Schulen in Südafrika?"
"1439","
<p class=""webgaze-experiment"" id=""paragraph"">In der Nähe, in <span id=""a_Warsaw_0_qa_0"">Ogród Saski</span> (<span id=""a_Warsaw_0_qa_1"">Sächsischer Garten</span>), war das Sommertheater von <span id=""a_Warsaw_0_qa_2"">1870 bis 1939</span> in Betrieb. In der Zwischenkriegszeit umfasste der Theaterkomplex auch das <span id=""a_Warsaw_0_qa_3"">Momus</span>, Warschaus erstes literarisches Kabarett, und Leon Schillers Musiktheater Melodram. <span id=""a_Warsaw_0_qa_4"">Das Wojciech Bogusławski Theater</span> (1922-26) war das beste Beispiel für „Polnisches Monumentaltheater“. Ab Mitte der 1930er Jahre beherbergte das Gebäude des Teatr Wielki auch das Upati Institut für darstellende Kunst - die erste staatliche Akademie für Schauspielkunst mit einer Schauspielabteilung und einer Abteilung für Bühnenleitung.</p>"," ","html-keyboard-response","18","68997","0.0-18.0","Win32","1280","720","","","","","","","","","","","","a_Warsaw_0","[]","{""#paragraph"":{""x"":50,""y"":28.5,""width"":1180,""height"":688,""top"":28.5,""right"":1230,""bottom"":716.5,""left"":50},""#a_Warsaw_0_qa_0"":{""x"":340.933349609375,""y"":68,""width"":158.48333740234375,""height"":33,""top"":68,""right"":499.41668701171875,""bottom"":101,""left"":340.933349609375},""#a_Warsaw_0_qa_1"":{""x"":537.7333374023438,""y"":68,""width"":239.75,""height"":33,""top"":68,""right"":777.4833374023438,""bottom"":101,""left"":537.7333374023438},""#a_Warsaw_0_qa_2"":{""x"":142.36666870117188,""y"":140,""width"":204.38333129882812,""height"":33,""top"":140,""right"":346.75,""bottom"":173,""left"":142.36666870117188},""#a_Warsaw_0_qa_3"":{""x"":440.08331298828125,""y"":212,""width"":84.38333129882812,""height"":33,""top"":212,""right"":524.4666442871094,""bottom"":245,""left"":440.08331298828125},""#a_Warsaw_0_qa_4"":{""x"":612.683349609375,""y"":284,""width"":458.91668701171875,""height"":33,""top"":284,""right"":1071.6000366210938,""bottom"":317,""left"":612.683349609375}}","",""
"1018","","{""Q0"":""1""}","survey-text","19","70018","0.0-19.0","Win32","1280","720","","","","","","","","","","","","q_after_a_Warsaw_0_qa_4","[]","{""#question"":{""x"":87.93333435058594,""y"":287.70001220703125,""width"":1104.11669921875,""height"":112,""top"":287.70001220703125,""right"":1192.050033569336,""bottom"":399.70001220703125,""left"":87.93333435058594}}","Das Wojciech Bogusławski Theater","Welches Theater war das beste Beispiel für „Polnisches Monumentaltheater“?"
"829","
<p class=""webgaze-experiment"" id=""paragraph"">Zwischen 1402 und 1405 eroberte die Expedition unter der Führung des normannischen Adligen Jean de Béthencourt und dem Poitevin Gadifer de la Salle die Kanarischen Inseln Lanzarote, Fuerteventura und El Hierro vor der Atlantikküste von <span id=""a_Normans_4_qa_0"">Afrika</span>. Ihre Truppen wurden in der Normandie und der Gascogne versammelt und später durch kastilische Kolonisten aufgestockt.</p>"," ","html-keyboard-response","20","70848","0.0-20.0","Win32","1280","720","","","","","","","","","","","","a_Normans_4","[]","{""#paragraph"":{""x"":50,""y"":172.5,""width"":1180,""height"":400,""top"":172.5,""right"":1230,""bottom"":572.5,""left"":50},""#a_Normans_4_qa_0"":{""x"":319.48333740234375,""y"":428,""width"":65.08332824707031,""height"":33,""top"":428,""right"":384.56666564941406,""bottom"":461,""left"":319.48333740234375}}","",""
"1138","","{""Q0"":""1""}","survey-text","21","71989","0.0-21.0","Win32","1280","720","","","","","","","","","","","","q_after_a_Normans_4_qa_0","[]","{""#question"":{""x"":161.8333282470703,""y"":287.70001220703125,""width"":956.3333740234375,""height"":112,""top"":287.70001220703125,""right"":1118.1667022705078,""bottom"":399.70001220703125,""left"":161.8333282470703}}","Afrika","Vor der Küste welches Kontinents liegen die Kanarischen Inseln?"
"962","
              <div class=""left-align"">
                <img src=""https://designguide.ku.dk/download/co-branding/ku_logo_uk_v.png"" alt=""KU Logo"" class=""ku-logo"">
                <h1>Thank you for participating!</h1>
                <h4>Please click the button and close the tab/window to complete.</h4>
                <h2>Eye tracking experiment for natural language processing</h2>
                <p>You can read more about the project here: <a href=""https://cst.ku.dk/english/projects/low-cost-eye-tracking-corpus-for-explainable-natural-language-processing/"">https://cst.ku.dk/english/projects/low-cost-eye-tracking-corpus-for-explainable-natural-language-processing/</a></p>
                <p>For questions & feedback about the experiment:</p>
                <ul>Ribeiro, Tiago - Research Assistant - <a href = ""mailto: tiri@di.ku.dk"">tiri@di.ku.dk</a></ul>
                <p>Project Leaders:</p>
                <ul>Søgaard, Anders - Professor - <a href = ""mailto: soegaard@di.ku.dk"">soegaard@di.ku.dk</a></ul>
                <ul>Hollenstein, Nora - Assistant Professor - <a href = ""mailto: nora.hollenstein@hum.ku.dk"">nora.hollenstein@hum.ku.dk</a></ul>
              </div>
              ","0","html-button-response","22","72954","0.0-22.0","Win32","1280","720","","","","","","","","","","","","","","","",""
"1205","<p>Done!</p><p>If you'd like to download a copy of the data to explore, click the format you'd like below</p>","0","html-button-response","23","74160","0.0-23.0","Win32","1280","720","","","","","","","","","","","","","","","",""
